3177.7630,-1.0000,-4.0000,0.0000,0.0000,-1.0000,-1.0000,0.0000,0.0000,0
3182.7630,-1.0000,-4.0000,0.0000,0.0000,-1.0000,-1.0000,0.0000,0.0000,0
3187.7630,-1.0000,-2.0000,-1.0000,0.0000,1.0000,0.0000,-1.0000,-2.0000,0
3192.7630,-1.0000,-2.0000,-1.0000,-1.0000,0.0000,-1.0000,1.0000,-1.0000,0
3197.7630,0.0000,1.0000,0.0000,0.0000,3.0000,-3.0000,-1.0000,0.0000,0
3202.7630,1.0000,2.0000,0.0000,-4.0000,-1.0000,-2.0000,-1.0000,-1.0000,0
3207.7630,-2.0000,2.0000,-1.0000,1.0000,-4.0000,0.0000,0.0000,-1.0000,0
3212.7630,-3.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,-2.0000,-2.0000,0
3217.7630,1.0000,1.0000,-3.0000,-1.0000,-2.0000,-1.0000,-2.0000,-1.0000,0
3222.7630,1.0000,1.0000,-3.0000,-1.0000,-2.0000,-1.0000,-2.0000,-1.0000,0
3227.7630,-2.0000,-2.0000,-1.0000,2.0000,1.0000,-2.0000,-3.0000,-1.0000,0
3232.7630,0.0000,1.0000,-3.0000,-1.0000,-1.0000,-2.0000,-3.0000,-1.0000,0
3237.7630,-1.0000,-3.0000,-1.0000,3.0000,0.0000,1.0000,-1.0000,-2.0000,0
3242.7630,-1.0000,-3.0000,-1.0000,3.0000,0.0000,1.0000,-1.0000,-2.0000,0
3247.7630,-2.0000,0.0000,4.0000,6.0000,0.0000,0.0000,1.0000,0.0000,0
3252.7630,0.0000,-1.0000,-1.0000,2.0000,0.0000,1.0000,-1.0000,-1.0000,0
3257.7630,-1.0000,-1.0000,3.0000,0.0000,-2.0000,1.0000,0.0000,-3.0000,0
3262.7630,-1.0000,-1.0000,0.0000,-3.0000,1.0000,-3.0000,0.0000,0.0000,0
3267.7630,-2.0000,-1.0000,-2.0000,0.0000,-2.0000,0.0000,-1.0000,0.0000,0
3272.7630,-2.0000,1.0000,-1.0000,-3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0
3277.7630,1.0000,0.0000,-4.0000,-1.0000,-1.0000,1.0000,-2.0000,-3.0000,0
3282.7630,-2.0000,-1.0000,-1.0000,3.0000,-3.0000,2.0000,-3.0000,-1.0000,0
3287.7630,2.0000,2.0000,-1.0000,-4.0000,1.0000,-3.0000,-1.0000,1.0000,0
3292.7630,-1.0000,-3.0000,0.0000,0.0000,1.0000,-1.0000,-3.0000,0.0000,0
3297.7630,-2.0000,-2.0000,-1.0000,-2.0000,1.0000,-1.0000,-2.0000,-1.0000,0
3302.7630,0.0000,-4.0000,-4.0000,2.0000,-2.0000,0.0000,0.0000,-2.0000,0
3307.7630,1.0000,0.0000,-3.0000,-3.0000,0.0000,-2.0000,-1.0000,1.0000,0
3312.7630,-1.0000,1.0000,-1.0000,0.0000,1.0000,1.0000,0.0000,-1.0000,0
3317.7630,-2.0000,-1.0000,2.0000,4.0000,1.0000,-1.0000,-3.0000,1.0000,0
3322.7630,-3.0000,-2.0000,-1.0000,0.0000,-1.0000,-1.0000,-2.0000,3.0000,0
3327.7630,1.0000,-2.0000,2.0000,0.0000,-2.0000,0.0000,0.0000,0.0000,0
3332.7630,-1.0000,-1.0000,0.0000,-4.0000,-4.0000,0.0000,0.0000,-1.0000,0
3337.7630,-1.0000,-1.0000,0.0000,-4.0000,-4.0000,0.0000,0.0000,-1.0000,0
3342.7630,-1.0000,-2.0000,-1.0000,0.0000,-2.0000,0.0000,0.0000,-2.0000,0
3347.7630,1.0000,1.0000,1.0000,-1.0000,-3.0000,0.0000,1.0000,-1.0000,0
3352.7630,1.0000,1.0000,1.0000,-1.0000,-3.0000,0.0000,1.0000,-1.0000,0
3357.7630,-1.0000,1.0000,-1.0000,0.0000,1.0000,-2.0000,2.0000,1.0000,0
3367.2720,-1.0000,1.0000,-1.0000,0.0000,1.0000,-2.0000,2.0000,1.0000,0
3372.2720,-2.0000,-1.0000,1.0000,-3.0000,-1.0000,0.0000,-1.0000,-2.0000,0
3377.2720,-2.0000,0.0000,-3.0000,-2.0000,0.0000,0.0000,-2.0000,-2.0000,0
3382.2720,0.0000,4.0000,1.0000,2.0000,-3.0000,-1.0000,0.0000,0.0000,0
3387.2720,1.0000,2.0000,0.0000,-2.0000,-1.0000,0.0000,-1.0000,-1.0000,0
3392.2720,1.0000,-2.0000,0.0000,1.0000,1.0000,-3.0000,-1.0000,-1.0000,0
3397.2720,-1.0000,-1.0000,-4.0000,-2.0000,1.0000,1.0000,-1.0000,-1.0000,0
3402.2720,0.0000,-3.0000,0.0000,-1.0000,1.0000,-3.0000,-3.0000,-1.0000,0
3407.2720,0.0000,1.0000,-1.0000,-1.0000,-2.0000,0.0000,-1.0000,0.0000,0
3412.2720,0.0000,-1.0000,4.0000,-3.0000,-1.0000,2.0000,-1.0000,-1.0000,0
3417.2720,1.0000,-2.0000,-3.0000,-1.0000,1.0000,-3.0000,-2.0000,0.0000,0
3422.2720,-1.0000,-1.0000,-1.0000,-4.0000,-4.0000,-1.0000,-1.0000,1.0000,0
3427.2720,2.0000,2.0000,2.0000,-1.0000,-1.0000,0.0000,1.0000,-1.0000,0
3432.2720,-3.0000,-1.0000,-3.0000,3.0000,-1.0000,-2.0000,1.0000,-2.0000,0
3437.2720,-1.0000,0.0000,-1.0000,-2.0000,1.0000,0.0000,-1.0000,-2.0000,0
3442.2720,2.0000,-2.0000,-1.0000,-2.0000,0.0000,0.0000,1.0000,-2.0000,0
3447.2720,-2.0000,-5.0000,-1.0000,-4.0000,0.0000,2.0000,0.0000,-1.0000,0
3452.2720,-3.0000,-1.0000,-1.0000,-3.0000,0.0000,-1.0000,0.0000,-2.0000,0
3457.2720,-2.0000,1.0000,0.0000,-1.0000,0.0000,-2.0000,1.0000,-2.0000,0
3462.2720,0.0000,3.0000,-1.0000,2.0000,-1.0000,-2.0000,0.0000,-1.0000,0
3467.2720,1.0000,-1.0000,-2.0000,-2.0000,-1.0000,-2.0000,-3.0000,1.0000,0
3472.2720,2.0000,-1.0000,4.0000,0.0000,-1.0000,1.0000,3.0000,-1.0000,0
3477.2720,-1.0000,-3.0000,-2.0000,-3.0000,-1.0000,0.0000,-2.0000,-2.0000,0
3482.2720,0.0000,-2.0000,-3.0000,-1.0000,-2.0000,-1.0000,-1.0000,1.0000,0
3487.2720,0.0000,-1.0000,-1.0000,1.0000,-2.0000,-2.0000,-2.0000,-1.0000,0
3492.2720,0.0000,-4.0000,-2.0000,-2.0000,0.0000,0.0000,-2.0000,1.0000,0
3497.2720,1.0000,-2.0000,0.0000,2.0000,-1.0000,1.0000,1.0000,-1.0000,0
3502.2720,0.0000,2.0000,2.0000,-2.0000,-3.0000,0.0000,-2.0000,1.0000,0
3507.2720,-3.0000,2.0000,-1.0000,1.0000,1.0000,0.0000,-1.0000,1.0000,0
3512.2720,-2.0000,-2.0000,-2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0
3517.2720,-3.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,2.0000,0
3522.2720,1.0000,-1.0000,2.0000,5.0000,-1.0000,0.0000,-1.0000,-1.0000,0
3527.2720,-4.0000,0.0000,-1.0000,2.0000,-2.0000,-2.0000,-1.0000,-2.0000,0
3532.2720,0.0000,-1.0000,-2.0000,0.0000,-2.0000,-1.0000,0.0000,-1.0000,0
3537.2720,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,-2.0000,0
3542.2720,-1.0000,0.0000,-2.0000,-4.0000,-4.0000,0.0000,0.0000,-1.0000,0
3547.2720,2.0000,1.0000,0.0000,-4.0000,1.0000,0.0000,1.0000,-3.0000,0
3552.2720,1.0000,-1.0000,-4.0000,-2.0000,-3.0000,-2.0000,-1.0000,-1.0000,0
3557.2720,2.0000,0.0000,3.0000,2.0000,0.0000,1.0000,1.0000,0.0000,0
3562.2720,-3.0000,-2.0000,0.0000,0.0000,-1.0000,0.0000,-3.0000,-1.0000,0
3567.2720,0.0000,-4.0000,0.0000,1.0000,-1.0000,0.0000,-1.0000,1.0000,0
3572.2720,-1.0000,-2.0000,-1.0000,-4.0000,1.0000,-3.0000,-6.0000,0.0000,0
3577.2720,0.0000,0.0000,1.0000,-1.0000,-2.0000,-2.0000,0.0000,-1.0000,0
3582.2720,0.0000,3.0000,1.0000,0.0000,1.0000,-2.0000,1.0000,-2.0000,0
3587.2720,-2.0000,-3.0000,-2.0000,-1.0000,-1.0000,-1.0000,2.0000,1.0000,0
3592.2720,0.0000,-2.0000,-4.0000,-2.0000,1.0000,-1.0000,1.0000,-1.0000,0
3597.2720,0.0000,-2.0000,-4.0000,2.0000,-2.0000,1.0000,-2.0000,0.0000,0
3602.2720,1.0000,0.0000,-1.0000,-1.0000,0.0000,-1.0000,-1.0000,-2.0000,0
3607.2720,-2.0000,0.0000,0.0000,1.0000,-2.0000,0.0000,-1.0000,-1.0000,0
3612.2720,-2.0000,2.0000,2.0000,1.0000,0.0000,1.0000,-1.0000,-2.0000,0
3617.2720,-3.0000,0.0000,-3.0000,-3.0000,0.0000,-3.0000,-1.0000,0.0000,0
3622.2720,0.0000,-2.0000,-3.0000,0.0000,0.0000,-1.0000,-1.0000,-1.0000,0
3627.2720,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,-2.0000,0
3632.2720,-2.0000,-2.0000,-2.0000,0.0000,-1.0000,0.0000,-2.0000,-3.0000,0
3637.2720,1.0000,-2.0000,0.0000,-2.0000,-2.0000,1.0000,-1.0000,0.0000,0
3642.2720,0.0000,-3.0000,-1.0000,0.0000,-2.0000,-1.0000,0.0000,-1.0000,0
3647.2720,-3.0000,-1.0000,-4.0000,-3.0000,1.0000,-2.0000,0.0000,0.0000,0
3652.2720,0.0000,-1.0000,0.0000,0.0000,-2.0000,-3.0000,1.0000,-1.0000,0
3657.2720,-3.0000,-1.0000,0.0000,-2.0000,-1.0000,-1.0000,-2.0000,-3.0000,0
3662.2720,-2.0000,-1.0000,-1.0000,-3.0000,1.0000,1.0000,-4.0000,0.0000,0
3667.2720,1.0000,-1.0000,-2.0000,-1.0000,-3.0000,-1.0000,0.0000,-1.0000,0
3672.2720,-1.0000,1.0000,4.0000,3.0000,-1.0000,2.0000,2.0000,-2.0000,0
3677.2720,-1.0000,-3.0000,-1.0000,-2.0000,0.0000,-2.0000,0.0000,0.0000,0
3682.2720,-3.0000,-3.0000,0.0000,-1.0000,1.0000,1.0000,-1.0000,1.0000,0
3687.2720,0.0000,-1.0000,-2.0000,-3.0000,1.0000,2.0000,-1.0000,-1.0000,0
3692.2800,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,-1.0000,0.0000,0
3697.2800,0.0000,3.0000,0.0000,3.0000,1.0000,-2.0000,0.0000,1.0000,0
3702.2800,2.0000,0.0000,-1.0000,-5.0000,-1.0000,0.0000,0.0000,-1.0000,0
3707.2800,-2.0000,-1.0000,-2.0000,0.0000,1.0000,1.0000,-1.0000,-2.0000,0
3712.2800,0.0000,-1.0000,-1.0000,0.0000,-1.0000,-1.0000,1.0000,0.0000,0
3717.2800,-4.0000,-4.0000,-2.0000,1.0000,-1.0000,-1.0000,-2.0000,-1.0000,0
3722.2800,-1.0000,-3.0000,0.0000,1.0000,-3.0000,0.0000,-2.0000,-3.0000,0
3727.2800,3.0000,-1.0000,1.0000,0.0000,1.0000,0.0000,-2.0000,-2.0000,0
3732.2800,2.0000,1.0000,-1.0000,-3.0000,-2.0000,1.0000,0.0000,-1.0000,0
3737.2800,2.0000,1.0000,-1.0000,-2.0000,-3.0000,0.0000,-1.0000,0.0000,0
3742.2810,-2.0000,-1.0000,-2.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0
3747.2810,0.0000,-5.0000,-1.0000,0.0000,0.0000,-1.0000,0.0000,-1.0000,0
3752.2810,-2.0000,-2.0000,0.0000,1.0000,-2.0000,-3.0000,0.0000,1.0000,0
3757.2810,-4.0000,2.0000,-1.0000,-1.0000,-1.0000,0.0000,-1.0000,0.0000,0
3762.2810,-5.0000,-1.0000,-4.0000,-4.0000,-1.0000,-1.0000,1.0000,0.0000,0
3767.2810,-2.0000,4.0000,1.0000,1.0000,0.0000,-1.0000,1.0000,1.0000,0
3772.2810,-1.0000,2.0000,-2.0000,0.0000,1.0000,-2.0000,-1.0000,-1.0000,0
3777.2810,-1.0000,-3.0000,-1.0000,-2.0000,1.0000,-3.0000,-1.0000,-2.0000,0
3782.2810,-2.0000,-3.0000,3.0000,1.0000,1.0000,0.0000,0.0000,-1.0000,0
3787.2810,-1.0000,-3.0000,0.0000,-6.0000,-2.0000,-1.0000,0.0000,-2.0000,0
3792.2810,1.0000,-1.0000,-3.0000,1.0000,0.0000,-2.0000,-1.0000,-1.0000,0
3797.2810,2.0000,0.0000,0.0000,-2.0000,2.0000,1.0000,1.0000,-2.0000,0
3802.2810,1.0000,-1.0000,-2.0000,-1.0000,-2.0000,-2.0000,-1.0000,0.0000,0
3807.2810,-3.0000,-2.0000,-1.0000,-3.0000,-2.0000,-3.0000,0.0000,2.0000,0
3812.2810,0.0000,-2.0000,0.0000,-1.0000,0.0000,-2.0000,-1.0000,-2.0000,0
3817.2810,-2.0000,-5.0000,1.0000,1.0000,-2.0000,-2.0000,-1.0000,-3.0000,0
3822.2810,1.0000,2.0000,-3.0000,3.0000,1.0000,-2.0000,-2.0000,-1.0000,0
3827.2810,0.0000,1.0000,0.0000,-2.0000,-1.0000,1.0000,-4.0000,0.0000,0
3832.2810,-1.0000,2.0000,-1.0000,-4.0000,-2.0000,0.0000,0.0000,0.0000,0
3837.2810,-1.0000,-1.0000,1.0000,0.0000,-1.0000,-2.0000,3.0000,0.0000,0
3842.2810,-2.0000,-1.0000,0.0000,2.0000,-2.0000,-1.0000,1.0000,-1.0000,0
3847.2810,0.0000,0.0000,-1.0000,1.0000,-3.0000,-4.0000,0.0000,-1.0000,0
3852.2810,-2.0000,-2.0000,-1.0000,-1.0000,2.0000,0.0000,-2.0000,-1.0000,0
3857.2810,3.0000,-3.0000,-3.0000,-3.0000,-2.0000,0.0000,1.0000,0.0000,0
3862.2810,1.0000,-3.0000,-2.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0
3867.2810,0.0000,-1.0000,3.0000,0.0000,-1.0000,-3.0000,-1.0000,-4.0000,0
3872.2810,-3.0000,-4.0000,-1.0000,-2.0000,-3.0000,-1.0000,1.0000,-1.0000,0
3877.2810,-3.0000,0.0000,-4.0000,2.0000,-3.0000,0.0000,0.0000,0.0000,0
3882.2810,2.0000,-1.0000,-2.0000,-2.0000,1.0000,1.0000,-1.0000,0.0000,0
3887.2810,2.0000,1.0000,-1.0000,1.0000,-2.0000,0.0000,0.0000,1.0000,0
3892.2810,0.0000,-1.0000,-1.0000,-5.0000,-2.0000,1.0000,-2.0000,-1.0000,0
3897.2810,1.0000,0.0000,-1.0000,-2.0000,0.0000,-1.0000,1.0000,-1.0000,0
3902.2810,-4.0000,-1.0000,-2.0000,-2.0000,-1.0000,-3.0000,3.0000,-4.0000,0
3907.2810,-2.0000,-3.0000,-4.0000,2.0000,-2.0000,0.0000,0.0000,0.0000,0
3912.2810,-3.0000,-3.0000,-1.0000,-2.0000,-2.0000,-2.0000,0.0000,0.0000,0
3917.2810,-1.0000,0.0000,-2.0000,-2.0000,1.0000,-1.0000,-1.0000,1.0000,0
3922.2810,-2.0000,-1.0000,0.0000,0.0000,0.0000,-5.0000,0.0000,-2.0000,0
3927.2810,-3.0000,-2.0000,-2.0000,-1.0000,-1.0000,-4.0000,3.0000,-2.0000,0
3932.2810,-2.0000,2.0000,-3.0000,2.0000,-4.0000,0.0000,-1.0000,-3.0000,0
3937.2810,-3.0000,-2.0000,2.0000,-3.0000,-5.0000,1.0000,-1.0000,-2.0000,0
3942.2810,-2.0000,1.0000,1.0000,1.0000,-1.0000,0.0000,-3.0000,-2.0000,0
3947.2810,1.0000,-1.0000,0.0000,-6.0000,-3.0000,1.0000,0.0000,0.0000,0
3952.2810,1.0000,1.0000,-4.0000,-1.0000,0.0000,-1.0000,3.0000,2.0000,0
3957.2810,3.0000,0.0000,-1.0000,-1.0000,1.0000,1.0000,-1.0000,-2.0000,0
3962.2810,1.0000,0.0000,1.0000,1.0000,-2.0000,2.0000,1.0000,-1.0000,0
3967.2810,-2.0000,-2.0000,0.0000,0.0000,1.0000,2.0000,1.0000,-3.0000,0
3972.2810,-1.0000,-2.0000,0.0000,-2.0000,0.0000,1.0000,-1.0000,0.0000,0
3977.2810,0.0000,1.0000,-1.0000,0.0000,-1.0000,1.0000,-1.0000,0.0000,0
3982.2810,2.0000,-1.0000,3.0000,0.0000,-1.0000,1.0000,1.0000,1.0000,0
3987.2810,-4.0000,1.0000,-3.0000,-1.0000,0.0000,3.0000,-1.0000,1.0000,0
3992.2810,-2.0000,1.0000,-1.0000,-2.0000,-1.0000,-1.0000,0.0000,-1.0000,0
3997.2810,-2.0000,-1.0000,-2.0000,0.0000,-1.0000,2.0000,-1.0000,0.0000,0
4002.2810,-1.0000,-3.0000,-3.0000,-2.0000,-1.0000,0.0000,-5.0000,-1.0000,0
4007.2810,0.0000,-1.0000,-1.0000,2.0000,-2.0000,2.0000,-2.0000,0.0000,0
4012.2810,1.0000,-3.0000,-2.0000,-1.0000,-1.0000,-2.0000,0.0000,0.0000,0
4017.2810,1.0000,1.0000,3.0000,2.0000,0.0000,-2.0000,-1.0000,-2.0000,0
4022.2810,1.0000,0.0000,-1.0000,0.0000,0.0000,-2.0000,-1.0000,-2.0000,0
4027.2870,1.0000,0.0000,1.0000,-2.0000,0.0000,-3.0000,2.0000,1.0000,0
4032.2870,0.0000,-3.0000,0.0000,2.0000,-2.0000,0.0000,0.0000,-1.0000,0
4037.2870,-3.0000,-3.0000,-5.0000,-1.0000,-1.0000,0.0000,1.0000,-1.0000,0
4042.2870,0.0000,0.0000,1.0000,1.0000,-2.0000,-1.0000,0.0000,0.0000,0
4047.2870,-1.0000,-1.0000,-2.0000,3.0000,2.0000,-1.0000,-1.0000,0.0000,0
4052.2870,0.0000,0.0000,-4.0000,-3.0000,-1.0000,1.0000,-2.0000,0.0000,0
4057.2870,1.0000,1.0000,2.0000,2.0000,-1.0000,-2.0000,1.0000,0.0000,0
4062.2870,0.0000,-1.0000,1.0000,-1.0000,1.0000,-2.0000,0.0000,-2.0000,0
4067.2870,1.0000,-1.0000,0.0000,-1.0000,-3.0000,-1.0000,0.0000,-1.0000,0
4072.2870,-1.0000,1.0000,0.0000,-1.0000,-2.0000,1.0000,-2.0000,-1.0000,0
4077.2870,-3.0000,1.0000,-1.0000,-1.0000,0.0000,-2.0000,0.0000,0.0000,0
4082.2870,-1.0000,-1.0000,-4.0000,-1.0000,0.0000,-1.0000,3.0000,0.0000,0
4087.2870,-1.0000,-3.0000,-5.0000,0.0000,0.0000,-1.0000,-3.0000,-2.0000,0
4092.2870,-1.0000,-2.0000,1.0000,-2.0000,-1.0000,-1.0000,1.0000,-1.0000,0
4097.2870,0.0000,-1.0000,-4.0000,2.0000,-1.0000,0.0000,-2.0000,0.0000,0
4102.2870,0.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0
4107.2870,-1.0000,0.0000,-1.0000,-1.0000,1.0000,3.0000,-1.0000,-3.0000,0
4112.2870,-1.0000,-3.0000,-4.0000,-1.0000,0.0000,-2.0000,2.0000,0.0000,0
4117.2870,1.0000,-3.0000,0.0000,-1.0000,0.0000,-1.0000,1.0000,-4.0000,0
4122.2870,2.0000,-3.0000,-1.0000,-2.0000,-4.0000,-2.0000,0.0000,0.0000,0
4127.2910,0.0000,1.0000,0.0000,2.0000,0.0000,-1.0000,-1.0000,-1.0000,0
4132.2910,-1.0000,0.0000,0.0000,1.0000,2.0000,-1.0000,-3.0000,1.0000,0
4137.2910,-2.0000,-1.0000,-3.0000,-4.0000,0.0000,-1.0000,-4.0000,2.0000,0
4142.2910,-2.0000,-3.0000,-2.0000,0.0000,2.0000,0.0000,0.0000,-1.0000,0
4147.2910,-2.0000,2.0000,2.0000,1.0000,-2.0000,1.0000,1.0000,-1.0000,0
4152.2910,-1.0000,1.0000,1.0000,1.0000,-1.0000,-1.0000,0.0000,-3.0000,0
4157.2910,0.0000,-1.0000,-3.0000,-2.0000,-2.0000,-2.0000,0.0000,0.0000,0
4162.2910,0.0000,-1.0000,-4.0000,-1.0000,-1.0000,1.0000,-1.0000,0.0000,0
4167.2910,0.0000,-4.0000,-2.0000,-1.0000,-1.0000,-3.0000,1.0000,-2.0000,0
4172.2910,0.0000,-1.0000,1.0000,1.0000,3.0000,0.0000,-2.0000,1.0000,0
4177.2910,1.0000,1.0000,0.0000,0.0000,-1.0000,-1.0000,0.0000,-1.0000,0
4182.2910,0.0000,-1.0000,-3.0000,-3.0000,-1.0000,-3.0000,-1.0000,0.0000,0
4187.2910,-3.0000,-3.0000,-2.0000,-1.0000,1.0000,-3.0000,1.0000,0.0000,0
4192.2910,0.0000,-3.0000,-2.0000,-2.0000,-2.0000,-1.0000,0.0000,2.0000,0
4197.2910,-2.0000,-4.0000,2.0000,-1.0000,-3.0000,-2.0000,-1.0000,-1.0000,0
4202.2910,-2.0000,-1.0000,0.0000,-1.0000,-1.0000,3.0000,-3.0000,0.0000,0
4207.2910,1.0000,2.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0
4212.2910,2.0000,3.0000,-1.0000,-3.0000,-1.0000,0.0000,-2.0000,-3.0000,0
4217.2910,0.0000,1.0000,-3.0000,-1.0000,-2.0000,-2.0000,0.0000,-3.0000,0
4222.2910,-1.0000,-1.0000,-1.0000,-1.0000,-4.0000,-1.0000,0.0000,-2.0000,0
4227.2910,0.0000,-3.0000,-3.0000,-3.0000,-1.0000,-2.0000,-3.0000,0.0000,0
4232.2910,-1.0000,1.0000,2.0000,1.0000,-1.0000,0.0000,1.0000,-1.0000,0
4237.2910,-1.0000,-2.0000,0.0000,0.0000,-1.0000,-1.0000,1.0000,0.0000,0
4242.2910,-1.0000,-1.0000,0.0000,0.0000,-3.0000,-3.0000,-1.0000,0.0000,0
4247.2910,0.0000,-3.0000,-1.0000,-1.0000,-3.0000,-3.0000,-5.0000,0.0000,0
4252.2910,0.0000,0.0000,-1.0000,2.0000,-1.0000,-1.0000,-1.0000,-3.0000,0
4257.2910,0.0000,-1.0000,-3.0000,1.0000,-1.0000,-1.0000,-1.0000,0.0000,0
4262.2910,-2.0000,1.0000,1.0000,0.0000,0.0000,-3.0000,1.0000,-1.0000,0
4267.2910,-2.0000,-1.0000,-1.0000,-2.0000,1.0000,0.0000,-2.0000,1.0000,0
4272.2910,-1.0000,-1.0000,0.0000,0.0000,-4.0000,1.0000,-2.0000,1.0000,0
4285.6620,-2.0000,1.0000,-1.0000,1.0000,-1.0000,3.0000,1.0000,-1.0000,0
4290.6620,0.0000,-2.0000,-3.0000,-3.0000,0.0000,0.0000,-1.0000,0.0000,0
4295.6620,-1.0000,1.0000,3.0000,-2.0000,1.0000,-3.0000,-1.0000,-1.0000,0
4300.6620,-4.0000,-4.0000,-2.0000,-2.0000,-3.0000,-3.0000,0.0000,0.0000,0
4305.6620,2.0000,2.0000,1.0000,2.0000,2.0000,-3.0000,-3.0000,-2.0000,0
4310.6620,-2.0000,-3.0000,-3.0000,-2.0000,-4.0000,2.0000,1.0000,-2.0000,0
4315.6620,0.0000,-2.0000,0.0000,-1.0000,-1.0000,3.0000,2.0000,-2.0000,0
4320.6620,0.0000,2.0000,3.0000,-3.0000,-1.0000,-1.0000,2.0000,2.0000,0
4325.6620,0.0000,0.0000,0.0000,-1.0000,1.0000,3.0000,0.0000,0.0000,0
4330.6620,0.0000,0.0000,-4.0000,0.0000,-3.0000,1.0000,2.0000,-2.0000,0
4335.6620,0.0000,0.0000,1.0000,-1.0000,-4.0000,0.0000,0.0000,-1.0000,0
4340.6620,-1.0000,-4.0000,-1.0000,1.0000,2.0000,-2.0000,-3.0000,-1.0000,0
